user_account,balance_ether,balance_value,total_transactions,sent,received,n_contracts_sent,n_contracts_received,classification
0xa9c7d31bb1879bff8be25ead2f59b310a52b7c5a,3.0495063161613567,1194.58,85079,351,557,175,0,1
0xded95cf702e0741d3c04ff0f3f3b6b9baf80caba,0.0097067961196141,3.8,61,0,5,0,0,0
0xcb68639e7143ad1885f2817eba79447dc0ec09bf,0.00221995964,0.87,51,0,3,3,0,0
0xb2cabf36aa2356eb01894f5644e99a7499aaabc9,0.0020363,0.8,11235,0,548,548,0,0
0xaf6d1eedc75bead90f268b48c5f25f651e7fa36c,5.18e-06,0.01,61,1,1,0,0,0
0xfebc5404f10711a7ecd3a3f41cce7e9a168c02dc,0.01508892,5.91,7,0,1,1,0,0
0xaf4d2a8c8744630214709b34cd47860c04675ec4,0.0120407203048,4.72,140,0,1,1,0,0
0x5b7974ed9d872dc21f9813b7ab13fc84542cddf0,0.0,0.0,6,0,1,1,0,0
0x71b007701a3dde6c0ef98e96419618f527bb6bcf,0.0,0.0,15,0,2,0,0,0
0x06ac22253762c6f118098cc1db2c182ecd19b707,0.0044736532,1.75,210,0,6,4,0,0
0x1387c8b9ecd77c88d2a3338188239e8f6b6bda80,0.000226158,0.09,2,0,1,1,0,0
0xa61aaeff6b3a0d62cd11cd9a3df8c5e3669ebfb6,0.00182646,0.72,7842,0,383,383,0,0
0x632fca97032e8a83b418a0c04ca8e3e03731a042,0.0,0.0,31978,12,514,334,0,0
0xe3b4f70685b19e21f71dd37ef01582931c8b1b3e,0.00217884,0.85,7841,0,398,398,0,0
0x04b1fab0edecc0454b04efa153908ca0387ee95c,1.01392e-05,0.01,52,1,5,3,0,0
0xfb8fc125485220c95454a029e1ee4b848571ce82,0.0,0.0,216,1,2,0,0,0
0xc0df24c33bc3fbff9a05d8e71e8f923a12ef4f00,0.00165328,0.65,7844,0,413,413,0,0
0x1184dfdfb9be986ac76e383e4ead280c96df2a8b,0.0020401,0.8,7844,0,425,425,0,0
0xa0f9bd9d85fc2e91350bdedd1340d0e8d2aabdf4,0.0017964,0.7,10858,0,515,515,0,0
0x91ea3b87f6db630f0c6ebe619f3f24ac93afde8d,0.00174716,0.68,7849,0,380,380,0,0
0x22c80b0da0b04a1b4e63cdd74fcb95c8e033d883,0.00169274,0.66,7844,0,428,428,0,0
0xb3d01dc147e8b902ae44c73a0c3e63e1e31056bc,0.00187892,0.74,7845,0,363,363,0,0
0x8b7ca3fa38f4fb235c5b31a113b1683256a3a5ab,0.002238759185589,0.88,160,0,1,0,0,0
0x35844776e0c8026cefa583fda4995beeab7a62c9,0.00161106,0.63,7841,0,395,395,0,0
0xfc09621ebea7a4692aef8ea23a09fa32cc0f84be,0.00181298,0.71,7840,1,393,393,0,0
0xd656dae998e0c53c4775d4209ff57f7c33414a83,0.00161198,0.63,7190,0,337,337,0,0
0x8ee286bb81186c7358f7407886a6b54f933b7dc4,0.00186996,0.73,7845,0,449,449,0,0
0x3ece0685609a812d9a72f1731b0a9d934516569c,0.0013763985,0.54,3,0,1,1,0,0
0x2bf8e901e283654027b502b431cc6a94a62ba543,0.00194034,0.76,10859,0,586,586,0,0
0x7a2994a8fa24fbb18fa29d1d68e8cf6fbe855ca3,0.00185392,0.73,7843,0,404,404,0,0
0xfd2d91100c786fcb1f3e8103ca1880a869828b1f,0.0097571199574759,3.82,234390,0,1216,1216,0,0
0x21069f8fab6568d3dcdaa13381343c2a72eba324,0.0020349,0.8,7840,0,421,421,0,0
0x2ea06e88fe8da4d9d11cf22fed0895fbe452150e,0.129363711641386,50.69,132,2,5,0,0,0
0x645075c77a1552cebaacc1f9184a5ff9086e3bd7,0.00202926,0.8,7846,0,376,376,0,0
0xcc47bc63e25fcf9a9b44dce1fb360445b9203beb,0.00194088,0.76,7839,0,391,391,0,0
0x9886d5bd77a1c10a32d56d0ebee68d030eca3aeb,0.00160512,0.63,7843,0,410,410,0,0
0xbb36c7a86aa671c33ef9423a5f3cba64e67133ae,0.00200622,0.79,7846,0,377,377,0,0
0x4f29bf61be2dc963b8aabfe862a18de558551424,4.256136399663806,1667.85,63771,4,1273,1273,0,0
0xae9e3591576d270d4dcc689126c2d3807b30f2b5,0.0019877,0.78,7848,0,361,361,0,0
0x72250520494c10c3f6672269f3291695780b6cae,0.00161636,0.63,10888,1,524,524,0,0
0xb74f4d792c5c61d135bdf64e51150da1d5c01d93,0.00159684,0.63,7845,0,399,399,0,0
0x2dd21178f9ecd818e511154bf462b0a6169fad1f,0.00204804,0.8,10880,0,508,508,0,0
0x28ac18a177ffb503cbb075897b90e029c2b61689,0.00223326,0.88,10857,0,515,515,0,0
0x360613859a352894dcaa6d4052f47756c954465c,30.24090063851043,11850.5,115,0,1,0,0,0
0x56de9474fd383f4c05255499036deeec1e0e460c,0.00175484,0.69,7849,0,398,398,0,0
0x488380338789e04eaceebc6ff942e6778d98a8d3,0.00167424,0.66,10814,0,495,495,0,0
0xbd54a30efb06644a8ec71cdd5415e2563d5643f0,1.3157295058443832,515.59,2958,0,271,271,0,0
0x80ac31028547b74322062f720fa4f9d85f5d4358,0.122136548728568,47.86,77073,0,1007,0,0,0
0x0ac504a8637837b1f4f46f96f1dd1a84d3f146b3,0.00179378,0.7,7840,0,420,420,0,0
0x33820d215499b83f2dab43fc3af55b557fa89b8e,1.340886857872e-05,0.01,9362,0,1250,1250,0,0
0xb07d373c3c39d5697832372b46923761ec216362,0.00202344,0.79,10858,1,530,530,0,0
0x8243b6fc98552be1a96e5dd21bcdd311bfaae302,0.00199546,0.78,10863,0,551,551,0,0
0x66f6ae2b20df5a07bdc9b92ff80aeb77e3d81b11,0.0006495960155898,0.25,1243,0,15,14,0,0
0x5b9cc012e6c333adf89f646a5209f3d760c39b82,0.0019103,0.75,10846,0,471,471,0,0
0x080cd69ddc1de9eec965562adbea61b279ae3702,0.0,0.0,3,0,1,0,0,0
0xa144e2a63d20a653ee10b7aea763b23c77ef60c6,0.0588512071044915,23.06,981,0,16,15,0,0
0x62337bb29011e23183e76672da93e7377bb846d7,0.0005782390799999,0.23,45,0,4,4,0,0
0x22230525de4b0cce78fea6897ef6b3a7d4866a02,0.0,0.0,12,0,1,0,0,0
0xec773339e1453d1ec98c2faebd8393d8f4ea877f,0.0020208,0.79,10854,0,520,520,0,0
0x5ada087f09d693a3bdf4c8b9562601687f891720,0.00063392019,0.25,76,0,2,2,0,0
0x62bc292d06a56ee69ff071faaaa96a8f82b6169d,0.0005782390799999,0.23,45,0,3,3,0,0
0xb2602355dbe91db39ab8802f66d31b55abc1a352,0.00205364,0.8,10864,0,585,585,0,0
0x634249d077d1b2d985c5026c6446595cacb94e0e,0.00060744834,0.24,110,0,4,4,0,0
0x5ad5cb2d01d059ec7d2bb8918d95896a9f7d1636,0.00049119444,0.19,78,0,4,4,0,0
0x63661e18a067609edb296442d749bfdabbba5f23,0.00060467988,0.24,45,0,4,4,0,0
0x8f429fbc56a4726e0c5e64adde4245979acd5b2a,0.0016499,0.65,10857,0,477,477,0,0
0x62e65ae39d76bbcc7ed4bf64b1157a4b774f2d2a,0.00071042308,0.28,45,0,4,4,0,0
0xd5adc009c2ea1c8f45acf65c15c5428cbfd838de,0.00157748,0.62,10848,1,561,561,0,0
0x62894b7b59599cd916e171099929c03b858337bb,0.00073797988,0.29,78,0,4,4,0,0
0xc2cf0b2a532bcbd774d6e9707066a9ce22368e33,0.0100638309857519,3.94,477,1,10,10,0,0
0x9a96812ff78123f01f7be3cf3fa12b949130a288,0.0235609272927324,9.23,7264,12,445,438,0,0
0x5b6b7164e52198f2d1504a6abbd8cb0f09415f7f,0.00040002454,0.16,79,0,3,3,0,0
0xb808735e9557870cae1c196b0ab95272cdd2527d,0.0002669266875,0.1,2,0,1,1,0,0
0x27c71408cb6b65b1f42df763053f4b7dd35ac2db,0.6026970997532,236.14,3694,0,115,115,0,0
0x41308f0538d32dae052e3524c82f47eae2e560f1,3.3023406612307213,1293.89,19721,7,244,94,0,0
0x6189801d6da4edb8d47f00da1561ad23a6ec7a5c,0.00535847349,2.1,97,0,3,3,0,0
0x619f28f97f42cb0601a6de32e2304020db7bd5dc,0.00074023788,0.29,45,0,5,5,0,0
0x6a6d4e5648a0170a7d31f6500ccf7a3870ee0484,0.0,0.0,347,0,9,7,0,0
0xea674fdde714fd979de3edf0f56aa9716b898ec8,1237.5346856593408,484878.47,27253001,2,59352,0,1,1
0xff19ad332cc5bb32703a3058c6f93ce177cfbb08,0.1086202437036991,42.56,381,0,12,11,0,0
0xfa783fa24f04e3898b7d4cd92a72e1026db3aafb,0.0,0.0,3164,3,102,99,2,0
0xe60a7fb01a4769a5128da813dad400012959e86e,0.00284324276,1.11,3,0,1,1,0,0
0xe071bd9eacfdd0095e8947248aa59cfa6247d5ac,0.6926222909042699,271.38,10502,8,1118,1115,0,0
0x02683193c68a7e7d4f5ec5bc8481efb278c530ac,7.526600000000001e-05,0.03,2,0,1,1,0,0
0xfa381f635ec358313071089993ba8f4c2154623b,1e-12,0.01,260,0,3,0,0,0
0xe63390f581c3a02906eb7bbbdb3ca012133c9163,0.000282188,0.11,2,0,1,1,0,0
0x64283366186fbd4cd0ba5660695e3191cad73c28,0.00057365108,0.22,45,0,5,5,0,0
0xc51b51f78c43cc9f2b645f5f5356732a6159786a,9.3187e-05,0.04,173,0,7,7,0,0
0xbb93b64fe6654a3bd0ec1228cb5a193b964b3c10,0.1590218725587782,62.31,1100,1,24,22,0,0
0x5aa8608ab0684aef89f480bc028c7969fcb16881,1.3240259813730544,518.77,15477,0,351,351,0,0
0x63e62e08acdcbb5227154ebef5e1b62c35d41216,0.00062677449,0.25,111,0,3,3,0,0
0x0347307a432cbd95c408c7bac6a7cde4991cbc79,0.003871175458,1.52,4,0,1,1,0,0
0x32af8c2f10c5c803e8bd24b909e61a9a93081cac,0.0063758964,2.5,17,0,1,1,0,0
0xb7967034c31ed6a6ff83529b860a11142ef81178,0.0002436045,0.1,30773,0,314,311,0,0
0x88a06e854f0c40c5a6a03d89b3370229d214b270,0.01009,3.95,2605,10,21,12,0,0
0xb393c534f1b15b25211096fab8770e5df5cfb305,0.0001855362610653,0.07,404,1,38,20,0,0
0x4fccc05f7a74a83ff20d3791ef32eecaa39b5618,0.003871175458,1.52,4,0,1,1,0,0
0x1d9dd228fd039de2de7fe2bc684a6cceb34dba53,0.082302835242991,32.25,12431,0,398,184,0,0
0x81c31c475e961257a8bc5da63d16fdf1d09f4375,0.0040527385658277,1.59,236,0,2,2,0,0
0x209cb745a911615ff86d17770847e3203ee3da45,0.00138792,0.54,2,0,1,1,0,0
0x80de327d3ea2056d9c88046b7fbe2b93da973c39,0.0338503560730866,13.26,345,0,11,11,0,0
0xb0cb43938f0f0c00c990b864369a4e5fd92d2a5f,0.0,0.0,6,0,1,1,0,0
0x641a708e1962f544326025666dd0918c4ba0884a,0.00048401274,0.19,79,0,3,3,0,0
0x33bf13999f39ec252c6afea84c246c45594c08d9,0.017149494742357,6.72,8147,2,83,39,0,0
0xfac02fb71db1d6bf4cfdc1510f1edad08b9dae42,0.0059881720499639,2.35,338,0,12,8,0,0
0xd5e015739a8befff075c4eaa2013d27df35ffddc,4.1695381192562815,1633.67,128231,0,1803,1803,0,0
0x8ce8c68b890a556baf9b785e9d66fff70d0f24c5,0.1982102582,77.66,83141,0,3203,3203,0,0
0x1af161e0c294eca07993576f0abbdc2800ce0dd6,0.0104696776,4.1,461,0,52,52,0,0
0x63b09b2623c486d928c3f2817032727993eba982,0.00053274299,0.21,93,0,2,2,0,0
0x8c06642ba4567a462d7b70c8a145948913ec8b5e,0.0,0.0,323,0,29,29,0,0
0x5afbfb1c918b6bf80ac54641d4fac5fc833bf05f,0.00058324043,0.23,43,0,2,2,0,0
0x38183a5f8c4c0f31005ab0d9a4f8fabe5570aa51,0.0369219151999998,14.47,59326,4,2850,2850,0,0
0x62319008b16b023595ed36b9597aa7f004a3b348,0.0005782390799999,0.23,45,0,5,5,0,0
0x5b056e53b93cffd754c4342261f95555cc541db9,0.00059226223,0.23,43,0,1,1,0,0
0xf6094152fe718a0f568bf34799d76cd68a64189c,0.00213096,0.83,7847,1,355,355,0,0
0x4fa161329d12874e9ff71e4c55577b74e7f7cb0c,0.00217116,0.85,7841,0,396,396,0,0
0x73dbddab916a549db62b43ef8011b32aa169947f,0.002989364664738,1.17,9,0,1,1,0,0
0xe37baaf789ce74b17dea8d4d6bd830c692a6d310,0.0,0.0,27028,0,2121,2121,0,0
0xf672dabca0916e09edc0abcb11b3d800d9bad9c7,0.0,0.0,219,0,14,0,0,0
0x03771652fa73ba0637c895220ad5b5246e4d5a33,0.26079849895,102.18,7736,15,253,176,0,0
0x2109153bf9a45b73de56fb44f17c50895786e788,0.000181051335919,0.07,49101,0,1579,0,0,0
0xc60b18284bfd386e2a5c1f2c30b8a3647bcf9f89,0.1030160011533472,40.36,13853,1,1984,1984,0,0
0xc6abdb6970e3727e3ca212d6eab73df1bb902f2a,5.11e-08,0.01,5,1,2,0,0,0
0xede554e7d6a61e290ef13b2342380fdefa1a5f0e,0.0007411,0.29,6,0,1,0,0,0
0xb6e32c75a2083a38f6cce6e65756c0bf86d84200,0.3872353335865633,151.72,255,0,7,5,0,0
0xe624fed79e8f5353b13fefa22c82385fdedff348,3037.8609853431963,1190264.31,60,0,2,1,0,0
0x734ac651dd95a339c633cded410228515f97faff,18.211364158595234,7135.39,527914,0,9113,14,0,0
0x41de6158ca0c6cc223fcbc6798357cbdb75edb7d,0.000608926157813,0.24,4,0,1,1,0,0
0xfc16e7ecd10c1147cb82d2e4d361abf464437faa,0.005898755,2.31,38,0,3,3,0,0
0x2fcaf369c2d92f0521c66236cafe19d159cbecac,0.00069131,0.27,4,1,1,1,0,0
0x8cfef2209a261a6715a641659298e0ca7f2027a2,0.00029925,0.12,12,0,1,1,0,0
0xaeae745220617f3147d43da18b89e570a43a694c,0.0776068868635684,30.41,118,0,2,2,0,0
0x64ac5d99dfc0d83aea267f0b92b5f7a4a1f5bee2,0.0034742728,1.36,11,0,1,1,0,0
0xae2f9db3e750b904673d9fbdbff39b55551e42ca,0.0105287744871875,4.13,21,0,2,2,0,0
0xa4193ae7bc21cea99a86a090f2e7f02c125dafd0,0.0003596555,0.14,12643,0,211,131,0,0
0x45024ce47fcbc0737816b7f5aed179645205b7a6,3.2278699578466314,1264.71,141,1,9,8,0,0
0x6d24cb742f4f7e8419feeaf1e9a45fde814ebbef,0.0675172071067187,26.45,133,0,12,11,0,0
0x838789b2345ac15c4fadd83fc13484961007969a,0.0,0.0,11,0,3,1,0,0
0x2f867ac1fed1b0cfd116a15cd603a58e30befea3,2.07842e-05,0.01,59,1,5,2,0,0
0x5584d589286b4a7e83f184f475fe5f4d44222f43,0.000557064,0.22,16,0,2,2,0,0
0xf56d0fe6ca1b61d1bdb5def2f3cf9808f9176028,0.0,0.0,3,0,1,0,0,0
0xd0d6f458a1228d95a9f1b9841ac2b654a3822fd9,0.2412683326013578,94.53,56,0,1,1,0,0
0x37f37f24b4f662913faecaaf050d1ca1fcf074cf,0.0,0.0,8371,4,135,122,2,0
0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899,158.35109689070424,62043.54,124517,6,417,255,0,0
0xe8bf3cb5b2f773ea5a253a485cbff0b7b19cb565,0.0,0.0,231,0,5,5,0,0
0xd7adeee81b2e93100e60abd604158303c8ef44f9,0.0,0.0,7,0,1,1,0,0
0x95076175c777d899da8d6afdd2e8b3b2c32167b9,0.0001573509687499,0.06,6,0,2,2,0,0
0xa3b65ba11f77f4b53a691fd722373d038418cdce,0.2262492206375758,88.65,213558,1,616,616,1,0
0x65fa72927115f69958b6e2ef3b471aa871870477,0.0039604287998101,1.55,203,0,5,4,0,0
0xc9f879fb869a1db9548f457f3044b0c30f79ce78,0.001035,0.41,35,1,1,1,0,0
0x26c1ce81c9840528abb9f1e929bfd3b900a1bd34,0.0,0.0,5,0,1,0,0,0
0xf052dcff680f40f0057fe92151659076a6156483,0.0072727347820834,2.85,490,5,2,1,0,0
0x2212aa52ffbd755258b728ad3f5353fbfb1a72d1,0.0,0.0,5,0,1,0,0,0
0xd8c47d6f3f618c94a1134dc24419b121730501fb,0.0,0.0,2,0,1,0,0,0
0xd350e8bd27795ec7203615ae3d7e25de0dc7fab8,0.0,0.0,16,0,1,0,0,0
0x04ac749a1fc1fd6ed261047796dc99bbce18f517,0.00823075137488,3.22,21,0,1,0,0,0
0x83538afa403c93c659666009a8f16bac08bee410,0.0,0.0,6,0,1,0,0,0
0xee54a771cc4671536088c01979174d8424a145a9,6.659744630088268,2609.35,54889,6,684,684,6,0
0xb358fe6339744117f714878b4b3e16eb04f100ed,2.11742e-05,0.01,53,1,5,2,0,0
0xfd72fac7d08f9912e5d02091417304d5a0072e2b,620.2654592434201,243026.21,1114,1,3,1,0,0
0x2028aa76c84802cd61ab3bec4f142ca33743068b,5.746406587637074,2251.5,55858,0,499,0,0,0
0xa062450430df1fa8135cc147b76629ffa886e8b5,0.0257894384,10.1,12602,6,50,50,0,0
0xc4f8a4b8b8dd4a4484f0df163dff28a8d7563c58,0.00019331065625,0.08,5,0,1,1,0,0
0x27161662a0f6e4a33fd70e705f4be42b3365e059,0.0,0.0,46,0,1,0,0,0
0xb98232c3e43aa16a9d28350ac279eed519aae213,2.37e-07,0.01,4316,10,27,20,0,0
0xf87bef79ae2986848cff20f2dcb0c60179cb2d1e,0.0543935927398838,21.31,10982,0,93,30,0,0
0xc5ee5cf26b147c24c7c041d4df424e58e8e8cf76,0.0,0.0,73294,0,2130,2130,0,0
0xc2d59da016e0b4aecb41d2fd76867c3d1cd5dca9,2.232280000000001e-05,0.01,52,0,3,1,0,0
0x0b0ba92741885777838ef7338c9206f75895cce7,3e-10,0.01,4,0,1,1,0,0
0x4b01721f0244e7c5b5f63c20942850e447f5a5ee,118.7067711458858,46510.5,971639,7334,1518,775,0,1
0xf12af85bbf9aa9b70041dd4452ef01dd5ef9d5bb,0.3157422181840329,123.71,12,0,1,1,0,0
0x814abdd085e3e7e1e3634592e541193311d5b311,0.0002610045665256,0.1,28954,24,1232,443,0,0
0x4897c234f18f215a44fd1dcbd07bdd11a83a792a,0.014534848,5.69,9,1,1,0,0,0
0x64dfeb3bbcbf667ebbb39a5cda65c05fc6a7cc56,0.000166783270117,0.07,8,0,1,1,0,0
0x2d7462e0ae51f0e540ef149c646dcc9890e8b342,0.0,0.0,6,0,1,1,0,0
0x72c21b564c7d833575be08da89921c54d7b91832,0.6086000018198638,238.46,460,1,4,0,0,0
0x6088f3f17c19005226841198e02c5082506828e8,0.0,0.0,3,0,2,1,0,0
0x7bcd84fbb82a93d239f93af46dfec21eb39e2ed1,3.0313265657601978,1187.7,716,0,3,2,0,0
0x21457ee007c9bbe648226e9cdc529a244e2c43e4,342.3958657423016,134154.12,124,0,4,2,0,0
0x24263d1483805ec68fb5ee83037080d47b186c10,1.5823800000000006e-05,0.01,57,0,3,1,0,0
0x2e93f3782ba0dc96bea8f742a100b24e69462d96,0.007048602199895,2.76,1109,0,13,2,0,0
0x4b9a68fcba7d08f8ca85626f9235ac95361e6559,1.000000341804e-06,0.01,49,1,4,2,0,0
0x17161137ddefb3f4e5d6f56c1d58e8fb64e336ae,1.376315,539.12,1098,0,38,0,0,0
0xfb6eaa97d48036e185119fb3e70b197de9386e75,0.0,0.0,7,0,1,0,0,0
0x247cff9fab9406f46c19bdc5675b9b0e65ff6024,3.4065e-05,0.01,13,0,2,1,0,0
0x47d89e45171266c98992e9fcb0d29057248051a7,1.000001868899e-06,0.01,65,1,7,3,0,0
0x3339aa9170fdfe9a5c3a4dabb58f83eccba99fed,1.72352e-05,0.01,53,1,6,2,0,0
0xe2ba8ff0d0f614be3070bcbdb054f6d6dbc0a25c,0.00103176,0.4,7,1,1,1,0,0
0xaab24eeedae674d136db4a464f2c9b9e5c8cb3af,0.0123175072920029,4.82,490,3,9,7,0,0
0x77fe76917bfb60ebc12be463c7aec9bd1f5a9a1a,2.545383891300017,997.05,35946,0,199,0,0,0
0xbf4e80c7237802bf949162c504ac5c5663f2f0cf,0.0602129135,23.59,13227,0,23,23,0,0
0xb6f22ab8ec7dd96188c5616e4c74eac9dc7d9b79,0.0,0.0,451,2,2,0,0,0
0x3bb64f942a860d3cbd49276df720bd505c4b0734,0.0,0.0,11,1,2,1,0,0
0x78585debdaa2a0058deacff2316fdf8974339eca,5.98e-08,0.01,4,0,1,1,0,0
0x4b3195406ff2d97cee76a21404a2b9394e68210c,0.00064866,0.25,5,0,1,1,0,0
0x0b8de115289dfc8bf41fba4aea1bde3207253c0d,0.0,0.0,17361,1,147,0,0,0
0x7bf7f66bb3b23258f6a81ccbdbf3551cc1978a7d,0.0003112985103291,0.12,444,1,2,0,0,0
0x4d5ea5faa43dd6e09670b447c4875185bcf913c4,0.0080505851164889,3.15,8243,4,84,0,0,0
0x3e42da331c4d79b36434a786f96c8a28be707b15,0.000768201,0.3,4,1,1,1,0,0
0x0e00c5479510ff2ff22aba2fa1d7fd8f4a5acc32,0.001960884473366,0.77,74,0,8,0,0,0
0xe40ede4f17abe668884f52b055e1e65bc93089de,0.0,0.0,718,6,8,0,0,0
0x00004242f6b3654abe1f858d0817b44f464c4fcf,0.6136531077,240.37,27633,0,20,20,0,0
0xeeac9c6ea82f4943e660334518a18df10dba6fe6,2.3181940454745e-05,0.01,303,0,4,1,0,0
0x08d02f3d3a34f3ad00ca0eecbdcfb8bc627152f4,1.000001968639e-06,0.01,69,0,6,2,0,0
0x27b9a78a5ebc0c3a2891f276fe1fe8df21718ec8,0.0681396169069541,26.69,163,0,1,1,0,0
0x105220e8c7daf6c28ff6f706456e218ad0a5cc82,0.00217567,0.85,18,1,2,2,0,0
0x60fe1a6dd639f9aabdaa5d92b57785293b2cc885,0.00172322772463,0.68,5,0,3,0,0,0
0xbc4c404a978d7ca6b70a92072a926715efeff38c,0.0434026423848376,17.0,18,0,2,2,0,0
0xa4d87d9cf7d7be2f1779423bc53163ee711332c3,0.0003757675988988,0.15,14,0,2,1,0,0
0xa8ce77cc5f4d552c246e50fa76b6c064cb64c43b,0.0,0.0,6,0,1,1,0,0
0xe9ed847a0b4f9df8da063036da0a1dff9ab8f8d6,0.0,0.0,4,0,1,0,0,0
0x399ffb0e95e16984f4bb54b9ace6498a5fc91d10,1.0,0.01,2659,21,15,0,0,0
0xb298afde7a6eab2606cdf0f25b039c7e5183f193,0.0,0.0,428,0,2,0,0,0
0x59a5208b32e627891c389ebafc644145224006e8,1850.4575007377448,724842.71,1158698,38,5662,3505,1,1
0xf32682d5f99ba4143532618d6f516859a055ea06,0.0441623876972662,17.3,138063,2,1029,292,0,0
0xab5622d7da96c571c6abe08e4b85e462eb666e4f,0.1972664024421842,77.27,468755,0,8146,8115,0,0
0x0e6bb00a1e7a4efe586015abadebc91d889c6ed2,0.000944002,0.37,455,0,25,25,0,0
0x87e78193d79b62bce244407a4f272601e911ef01,1.6499306269999998,646.29,12055,0,838,838,0,0
0x688b77181570624ad8872bddc46fcdc26438e0e2,0.0017787796590004,0.7,19661,0,774,667,0,0
0x501698a6f6f762c79e4d28e3815c135e3f9af996,7.397840440214312,2897.81,159500,2,2863,2863,0,0
0x481df95742cc38b387871e789913659a2469daa6,0.0,0.0,105070,0,2908,2908,0,0
0x215d111052f24a12b46cb7dc9897b8787da39b66,0.0,0.0,3,0,1,0,0,0
0xd6bebb4d2b3f2591cd5aaa251f327111e00e2c67,0.0,0.0,12,0,1,0,0,0
0x6680736f9cc5ce16661b1511393b4a921b4b7810,0.01872354,7.33,43,0,1,0,0,0
0x0699a397c3cf614c9a7db23a4be28fc4c8f3a755,7.827405490385081,3066.07,164136,0,2977,2977,0,0
0x737a5544e0b5011969f335f3a56d9580ae8399fa,0.00334895,1.31,24,1,1,1,0,0
0x7675fe8fe2b50667a3e27f41a437825832e8150f,33.54584229138547,13140.24,110547,0,2846,2846,0,0
0x6a620faef0ccdfecf991f830742246b0ef56dc15,0.4036159762349473,158.1,362,2,2,0,0,0
0x84bc490c85ea9065bfed38dfeab6bf7bb6b766a9,0.0343249053874758,13.45,96,2,2,2,0,0
0x2f45d96b6c63c4337cc73f06ed75caa6eabfb18b,0.0,0.0,3,0,1,0,0,0
0xad0b8ca21e931d70d0fe81cffad002239d350add,0.0,0.0,556,3,9,0,0,0
0x92763f97634a65e211ed45b116babe1d79dd476d,0.1636679975,64.11,103,0,1,0,0,0
0x3487170b9873c1e44f6eb4789d7cae19782c67b9,0.0,0.0,6,0,2,2,0,0
0x911a1329a69ed9d470abb22faef5b276866b558c,0.00208551,0.82,32,0,9,9,0,0
0x967e183e0025f6eeefe04979a32048bb4ef61b27,3.436957627209825,1346.29,5340,0,57,35,0,0
0x79bced966cb0b28db585c87a18cd46c2b23edd2d,0.0906890094773023,35.52,59,0,4,4,0,0
0xf9fba0c9871d99af0fdadfd140b2f532780e5473,0.01843778559082,7.22,4302,0,150,150,0,0
0x48d86fa1be0928827b030541ce4f5d4d9f5712f1,0.2273571430403733,89.06,21584,0,1112,1112,0,0
0x1a27af9dc631d3363ca9b3619cf6a9f691cd3cd2,0.74554388315,292.14,28,0,1,1,0,0
0xfd54078badd5653571726c3370afb127351a6f26,112.75476459286747,44182.95,1487323,0,6349,0,0,1
0xa21714419c997a8a8ff86b261de6f9a69c9d8788,0.0004884585818124,0.19,37507,0,4435,4434,0,0
0x5ab9d116a53ef41063e3eae26a7ebe736720e9ba,50.96478527245216,19970.55,85667,9,1022,872,0,0
0xf83e48c5c7b22c4cbc543d4f34b8f6adf88a86f9,0.0,0.0,231,2,2,0,0,0
0x66f7bbf25c07e5d407a80010b0e9ba96bf5a2a3e,21.578614598849544,8455.58,202900,1,1453,0,0,0
0x63e73058e65ba0fe3f925d2948988782d2617ab2,0.2036444360737639,79.8,632,3,15,11,0,0
0x71c7368e601639dc7964bee5ccb9669b177fe02b,0.0,0.0,73,2,3,0,0,0
0x61d435bac2447de1cdb795eec4dbaab5751da61d,0.0121665033325956,4.77,128,1,1,1,0,0
0xc8b29f581a69a8b6ceb3b6e2500d9d6e0cf62bc5,0.0022214240382203,0.87,8371,1,250,250,0,0
0xa7a7899d944fe658c4b0a1803bab2f490bd3849e,62.35751884405875,24434.79,5689979,1,37596,37596,0,1
0xded0e218f9397dcfbbc42c4716d085a105df491c,0.186234825989803,72.98,1090,1,77,77,0,0
0x306f886c97e17a67db817ab6480168fef57a57b5,0.00242493,0.95,13,0,2,0,0,0
0x4ec69615bb5c4506c93f65bc991cceb8a640582e,0.0007088675187413,0.28,584,2,4,2,0,0
0x7b9375cb8366dead28f41aed117edfd3f2f946d0,6.44013e-05,0.03,14,0,1,1,0,0
0x2cfdfe55d7f70585dc7a2a0c21c78619926b3c07,5.5e-08,0.01,11,0,3,0,0,0
0xe5c99b740572c2dabf7e3a418c4e9df2f793a599,4.108703434818592,1610.0,42010,0,1736,1736,0,0
0x31268595a8d6e6ebb21f97d8595f6770745a0e2a,0.0004782259,0.19,22,0,2,2,0,0
0x3c8ec2338c2dae8ba5251b677f6daf55990e4780,9.237306767257785,3619.64,688,0,33,14,0,0
0x413883b5e4d4b08b2befb1015b8f457f71543b80,6.03643e-05,0.02,16,0,1,1,0,0
0x5a9e54056ea941b6a85e44d0c11b5c51028810d7,0.0278693379110654,10.92,429360,1,10436,10436,0,0
0x5831018e9aec3d2f521f456132ee197008190795,6.44013e-05,0.03,14,0,2,2,0,0
0x97c1d6c11b40e4b3896199f929df3017d240e830,0.0,0.0,6181,5,575,0,0,0
0x4759ccaa071f1c298d0a3a7f663c02412eab01ce,0.1578188832320391,61.84,1805,0,5,1,0,0
0x151c9bfdc80bb103add2cb1b42fc8db654f620e3,6.44653e-05,0.03,14,0,1,1,0,0
